-5.571344515,-0.048236739,-0.019992699,0.75
-5.256499179,-0.057731631,-0.02735588,0.75
-4.941613055,-0.065423727,-0.025379354,0.75
-4.61925598,-0.074403177,-0.027280044,0.75
-4.289430975,-0.083996674,-0.030784863,0.75
-3.96708514,-0.092061195,-0.027920246,0.75
-3.622255903,-0.101616937,-0.031786509,0.75
-3.292430167,-0.111385412,-0.032879513,0.75
-2.977646268,-0.122148676,-0.036692131,0.75
-2.647796852,-0.130460113,-0.02503952,0.75
-2.340389206,-0.134051457,-0.016025226,0.75
-2.010447321,-0.135921776,-0.006754932,0.75
-1.673087298,-0.142177614,-0.021120492,0.75

